Key,Address,R,Hp,Pos,Label
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,50,"[100, 6, 50]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,51,"[100, 6, 51]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,52,"[100, 6, 52]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,53,"[100, 6, 53]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,54,"[100, 6, 54]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,55,"[100, 6, 55]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,56,"[100, 6, 56]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,57,"[100, 6, 57]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,58,"[100, 6, 58]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,59,"[100, 6, 59]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,60,"[100, 6, 60]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,61,"[100, 6, 61]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,62,"[100, 6, 62]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,63,"[100, 6, 63]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,64,"[100, 6, 64]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,65,"[100, 6, 65]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,66,"[100, 6, 66]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,67,"[100, 6, 67]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,68,"[100, 6, 68]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,69,"[100, 6, 69]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,70,"[100, 6, 70]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,71,"[100, 6, 71]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,72,"[100, 6, 72]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,73,"[100, 6, 73]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,74,"[100, 6, 74]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,75,"[100, 6, 75]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,76,"[100, 6, 76]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,77,"[100, 6, 77]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,78,"[100, 6, 78]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,79,"[100, 6, 79]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,80,"[100, 6, 80]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,81,"[100, 6, 81]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,82,"[100, 6, 82]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,83,"[100, 6, 83]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,84,"[100, 6, 84]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,85,"[100, 6, 85]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,86,"[100, 6, 86]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,87,"[100, 6, 87]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,88,"[100, 6, 88]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,89,"[100, 6, 89]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,90,"[100, 6, 90]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,91,"[100, 6, 91]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,92,"[100, 6, 92]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,93,"[100, 6, 93]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,94,"[100, 6, 94]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,95,"[100, 6, 95]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,96,"[100, 6, 96]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,97,"[100, 6, 97]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,98,"[100, 6, 98]"
R_100_Hp_6,../data/shallow_water_simulation/R_100_Hp_6.npy,100,6,99,"[100, 6, 99]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,0,"[90, 20, 0]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,1,"[90, 20, 1]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,2,"[90, 20, 2]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,3,"[90, 20, 3]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,4,"[90, 20, 4]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,5,"[90, 20, 5]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,6,"[90, 20, 6]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,7,"[90, 20, 7]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,8,"[90, 20, 8]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,9,"[90, 20, 9]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,10,"[90, 20, 10]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,11,"[90, 20, 11]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,12,"[90, 20, 12]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,13,"[90, 20, 13]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,14,"[90, 20, 14]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,15,"[90, 20, 15]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,16,"[90, 20, 16]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,17,"[90, 20, 17]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,18,"[90, 20, 18]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,19,"[90, 20, 19]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,20,"[90, 20, 20]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,21,"[90, 20, 21]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,22,"[90, 20, 22]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,23,"[90, 20, 23]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,24,"[90, 20, 24]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,25,"[90, 20, 25]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,26,"[90, 20, 26]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,27,"[90, 20, 27]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,28,"[90, 20, 28]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,29,"[90, 20, 29]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,30,"[90, 20, 30]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,31,"[90, 20, 31]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,32,"[90, 20, 32]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,33,"[90, 20, 33]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,34,"[90, 20, 34]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,35,"[90, 20, 35]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,36,"[90, 20, 36]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,37,"[90, 20, 37]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,38,"[90, 20, 38]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,39,"[90, 20, 39]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,40,"[90, 20, 40]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,41,"[90, 20, 41]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,42,"[90, 20, 42]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,43,"[90, 20, 43]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,44,"[90, 20, 44]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,45,"[90, 20, 45]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,46,"[90, 20, 46]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,47,"[90, 20, 47]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,48,"[90, 20, 48]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,49,"[90, 20, 49]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,50,"[90, 20, 50]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,51,"[90, 20, 51]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,52,"[90, 20, 52]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,53,"[90, 20, 53]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,54,"[90, 20, 54]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,55,"[90, 20, 55]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,56,"[90, 20, 56]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,57,"[90, 20, 57]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,58,"[90, 20, 58]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,59,"[90, 20, 59]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,60,"[90, 20, 60]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,61,"[90, 20, 61]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,62,"[90, 20, 62]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,63,"[90, 20, 63]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,64,"[90, 20, 64]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,65,"[90, 20, 65]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,66,"[90, 20, 66]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,67,"[90, 20, 67]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,68,"[90, 20, 68]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,69,"[90, 20, 69]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,70,"[90, 20, 70]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,71,"[90, 20, 71]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,72,"[90, 20, 72]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,73,"[90, 20, 73]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,74,"[90, 20, 74]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,75,"[90, 20, 75]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,76,"[90, 20, 76]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,77,"[90, 20, 77]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,78,"[90, 20, 78]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,79,"[90, 20, 79]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,80,"[90, 20, 80]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,81,"[90, 20, 81]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,82,"[90, 20, 82]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,83,"[90, 20, 83]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,84,"[90, 20, 84]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,85,"[90, 20, 85]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,86,"[90, 20, 86]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,87,"[90, 20, 87]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,88,"[90, 20, 88]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,89,"[90, 20, 89]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,90,"[90, 20, 90]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,91,"[90, 20, 91]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,92,"[90, 20, 92]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,93,"[90, 20, 93]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,94,"[90, 20, 94]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,95,"[90, 20, 95]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,96,"[90, 20, 96]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,97,"[90, 20, 97]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,98,"[90, 20, 98]"
R_90_Hp_20,../data/shallow_water_simulation/R_90_Hp_20.npy,90,20,99,"[90, 20, 99]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,0,"[64, 11, 0]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,1,"[64, 11, 1]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,2,"[64, 11, 2]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,3,"[64, 11, 3]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,4,"[64, 11, 4]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,5,"[64, 11, 5]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,6,"[64, 11, 6]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,7,"[64, 11, 7]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,8,"[64, 11, 8]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,9,"[64, 11, 9]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,10,"[64, 11, 10]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,11,"[64, 11, 11]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,12,"[64, 11, 12]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,13,"[64, 11, 13]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,14,"[64, 11, 14]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,15,"[64, 11, 15]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,16,"[64, 11, 16]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,17,"[64, 11, 17]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,18,"[64, 11, 18]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,19,"[64, 11, 19]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,20,"[64, 11, 20]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,21,"[64, 11, 21]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,22,"[64, 11, 22]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,23,"[64, 11, 23]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,24,"[64, 11, 24]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,25,"[64, 11, 25]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,26,"[64, 11, 26]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,27,"[64, 11, 27]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,28,"[64, 11, 28]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,29,"[64, 11, 29]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,30,"[64, 11, 30]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,31,"[64, 11, 31]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,32,"[64, 11, 32]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,33,"[64, 11, 33]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,34,"[64, 11, 34]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,35,"[64, 11, 35]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,36,"[64, 11, 36]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,37,"[64, 11, 37]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,38,"[64, 11, 38]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,39,"[64, 11, 39]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,40,"[64, 11, 40]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,41,"[64, 11, 41]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,42,"[64, 11, 42]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,43,"[64, 11, 43]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,44,"[64, 11, 44]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,45,"[64, 11, 45]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,46,"[64, 11, 46]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,47,"[64, 11, 47]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,48,"[64, 11, 48]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,49,"[64, 11, 49]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,50,"[64, 11, 50]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,51,"[64, 11, 51]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,52,"[64, 11, 52]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,53,"[64, 11, 53]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,54,"[64, 11, 54]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,55,"[64, 11, 55]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,56,"[64, 11, 56]"
R_64_Hp_11,../data/shallow_water_simulation/R_64_Hp_11.npy,64,11,57,"[64, 11, 57]"
