Key,Address,R,Hp,Pos,Label
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,37,"[100, 4, 37]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,38,"[100, 4, 38]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,39,"[100, 4, 39]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,40,"[100, 4, 40]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,41,"[100, 4, 41]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,42,"[100, 4, 42]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,43,"[100, 4, 43]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,44,"[100, 4, 44]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,45,"[100, 4, 45]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,46,"[100, 4, 46]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,47,"[100, 4, 47]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,48,"[100, 4, 48]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,49,"[100, 4, 49]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,50,"[100, 4, 50]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,51,"[100, 4, 51]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,52,"[100, 4, 52]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,53,"[100, 4, 53]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,54,"[100, 4, 54]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,55,"[100, 4, 55]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,56,"[100, 4, 56]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,57,"[100, 4, 57]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,58,"[100, 4, 58]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,59,"[100, 4, 59]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,60,"[100, 4, 60]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,61,"[100, 4, 61]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,62,"[100, 4, 62]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,63,"[100, 4, 63]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,64,"[100, 4, 64]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,65,"[100, 4, 65]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,66,"[100, 4, 66]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,67,"[100, 4, 67]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,68,"[100, 4, 68]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,69,"[100, 4, 69]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,70,"[100, 4, 70]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,71,"[100, 4, 71]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,72,"[100, 4, 72]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,73,"[100, 4, 73]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,74,"[100, 4, 74]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,75,"[100, 4, 75]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,76,"[100, 4, 76]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,77,"[100, 4, 77]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,78,"[100, 4, 78]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,79,"[100, 4, 79]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,80,"[100, 4, 80]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,81,"[100, 4, 81]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,82,"[100, 4, 82]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,83,"[100, 4, 83]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,84,"[100, 4, 84]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,85,"[100, 4, 85]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,86,"[100, 4, 86]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,87,"[100, 4, 87]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,88,"[100, 4, 88]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,89,"[100, 4, 89]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,90,"[100, 4, 90]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,91,"[100, 4, 91]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,92,"[100, 4, 92]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,93,"[100, 4, 93]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,94,"[100, 4, 94]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,95,"[100, 4, 95]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,96,"[100, 4, 96]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,97,"[100, 4, 97]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,98,"[100, 4, 98]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,99,"[100, 4, 99]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,100,"[100, 4, 100]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,101,"[100, 4, 101]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,102,"[100, 4, 102]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,103,"[100, 4, 103]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,104,"[100, 4, 104]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,105,"[100, 4, 105]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,106,"[100, 4, 106]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,107,"[100, 4, 107]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,108,"[100, 4, 108]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,109,"[100, 4, 109]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,110,"[100, 4, 110]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,111,"[100, 4, 111]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,112,"[100, 4, 112]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,113,"[100, 4, 113]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,114,"[100, 4, 114]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,115,"[100, 4, 115]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,116,"[100, 4, 116]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,117,"[100, 4, 117]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,118,"[100, 4, 118]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,119,"[100, 4, 119]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,120,"[100, 4, 120]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,121,"[100, 4, 121]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,122,"[100, 4, 122]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,123,"[100, 4, 123]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,124,"[100, 4, 124]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,125,"[100, 4, 125]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,126,"[100, 4, 126]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,127,"[100, 4, 127]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,128,"[100, 4, 128]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,129,"[100, 4, 129]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,130,"[100, 4, 130]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,131,"[100, 4, 131]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,132,"[100, 4, 132]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,133,"[100, 4, 133]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,134,"[100, 4, 134]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,135,"[100, 4, 135]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,136,"[100, 4, 136]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,137,"[100, 4, 137]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,138,"[100, 4, 138]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,139,"[100, 4, 139]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,140,"[100, 4, 140]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,141,"[100, 4, 141]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,142,"[100, 4, 142]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,143,"[100, 4, 143]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,144,"[100, 4, 144]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,145,"[100, 4, 145]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,146,"[100, 4, 146]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,147,"[100, 4, 147]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,148,"[100, 4, 148]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,149,"[100, 4, 149]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,150,"[100, 4, 150]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,151,"[100, 4, 151]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,152,"[100, 4, 152]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,153,"[100, 4, 153]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,154,"[100, 4, 154]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,155,"[100, 4, 155]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,156,"[100, 4, 156]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,157,"[100, 4, 157]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,158,"[100, 4, 158]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,159,"[100, 4, 159]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,160,"[100, 4, 160]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,161,"[100, 4, 161]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,162,"[100, 4, 162]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,163,"[100, 4, 163]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,164,"[100, 4, 164]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,165,"[100, 4, 165]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,166,"[100, 4, 166]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,167,"[100, 4, 167]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,168,"[100, 4, 168]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,169,"[100, 4, 169]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,170,"[100, 4, 170]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,171,"[100, 4, 171]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,172,"[100, 4, 172]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,173,"[100, 4, 173]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,174,"[100, 4, 174]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,175,"[100, 4, 175]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,176,"[100, 4, 176]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,177,"[100, 4, 177]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,178,"[100, 4, 178]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,179,"[100, 4, 179]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,180,"[100, 4, 180]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,181,"[100, 4, 181]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,182,"[100, 4, 182]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,183,"[100, 4, 183]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,184,"[100, 4, 184]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,185,"[100, 4, 185]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,186,"[100, 4, 186]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,187,"[100, 4, 187]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,188,"[100, 4, 188]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,189,"[100, 4, 189]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,190,"[100, 4, 190]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,191,"[100, 4, 191]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,192,"[100, 4, 192]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,193,"[100, 4, 193]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,194,"[100, 4, 194]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,195,"[100, 4, 195]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,196,"[100, 4, 196]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,197,"[100, 4, 197]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,198,"[100, 4, 198]"
R_100_Hp_4,../data/shallow_water_simulation/R_100_Hp_4.npy,100,4,199,"[100, 4, 199]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,0,"[169, 18, 0]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,1,"[169, 18, 1]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,2,"[169, 18, 2]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,3,"[169, 18, 3]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,4,"[169, 18, 4]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,5,"[169, 18, 5]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,6,"[169, 18, 6]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,7,"[169, 18, 7]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,8,"[169, 18, 8]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,9,"[169, 18, 9]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,10,"[169, 18, 10]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,11,"[169, 18, 11]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,12,"[169, 18, 12]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,13,"[169, 18, 13]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,14,"[169, 18, 14]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,15,"[169, 18, 15]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,16,"[169, 18, 16]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,17,"[169, 18, 17]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,18,"[169, 18, 18]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,19,"[169, 18, 19]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,20,"[169, 18, 20]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,21,"[169, 18, 21]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,22,"[169, 18, 22]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,23,"[169, 18, 23]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,24,"[169, 18, 24]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,25,"[169, 18, 25]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,26,"[169, 18, 26]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,27,"[169, 18, 27]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,28,"[169, 18, 28]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,29,"[169, 18, 29]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,30,"[169, 18, 30]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,31,"[169, 18, 31]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,32,"[169, 18, 32]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,33,"[169, 18, 33]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,34,"[169, 18, 34]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,35,"[169, 18, 35]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,36,"[169, 18, 36]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,37,"[169, 18, 37]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,38,"[169, 18, 38]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,39,"[169, 18, 39]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,40,"[169, 18, 40]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,41,"[169, 18, 41]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,42,"[169, 18, 42]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,43,"[169, 18, 43]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,44,"[169, 18, 44]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,45,"[169, 18, 45]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,46,"[169, 18, 46]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,47,"[169, 18, 47]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,48,"[169, 18, 48]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,49,"[169, 18, 49]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,50,"[169, 18, 50]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,51,"[169, 18, 51]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,52,"[169, 18, 52]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,53,"[169, 18, 53]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,54,"[169, 18, 54]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,55,"[169, 18, 55]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,56,"[169, 18, 56]"
R_169_Hp_18,../data/shallow_water_simulation/R_169_Hp_18.npy,169,18,57,"[169, 18, 57]"
